episode;reward;steps
3318;13116.617811142043;107
3319;13248.569405129405;107
3320;13172.972983694726;106
3321;13248.569405129405;107
3322;13145.565490527786;106
3323;13171.525560405818;109
3324;13248.569405129405;107
3325;13208.701940336552;107
3326;13095.402180914547;106
3327;13082.373116609904;109
3328;13230.096836940209;110
3329;13311.960657234877;110
3330;13318.204971828263;112
3331;13409.657378158978;112
3332;13385.229381438303;111
3333;13361.60718447372;111
3334;13311.666832909308;110
3335;13423.641788161176;110
3336;13465.676279806656;110
3337;13183.002481393718;111
3338;13297.260227511011;110
3339;13263.405784939201;112
3340;13315.41005740716;110
3341;13284.819157689195;109
3342;13315.412915273437;114
3343;13267.87679734456;109
3344;13326.732661693855;110
3345;13149.598247245942;107
3346;13374.361450015367;110
3347;13217.454277044231;108
3348;13375.502060051258;113
3349;13140.237201978707;107
3350;13396.86602048277;109
3351;13213.098810562386;108
3352;13415.817335497955;111
3353;13374.258425516286;109
3354;13402.171050483408;111
3355;13301.471472538144;114
3356;13425.828429976727;113
3357;13378.794912127516;114
3358;13321.60460067753;112
3359;13380.478791795644;113
3360;13336.21573754783;112
3361;13277.745602386958;113
3362;13416.005830003853;112
3363;13432.313760779865;115
3364;13439.817890915132;110
3365;13419.388274652078;111
3366;13378.581850903402;111
3367;13394.52817458659;116
3368;13413.109188217417;111
3369;13544.319283290637;112
3370;13271.675034408483;110
3371;13437.704422473333;113
3372;13424.210103840887;113
3373;13528.741107315791;116
3374;13546.931466230011;117
3375;13420.044331416657;115
3376;13478.524033609114;111
3377;13525.989973204805;115
3378;13110.165818189702;110
3379;13306.566138834165;112
3380;13291.605681824354;112
3381;13445.976649776852;111
3382;13468.854381733054;115
3383;13349.950705827052;114
3384;12959.222702621999;114
3385;13295.668102997784;122
3386;13427.384352912168;113
3387;13340.28422008414;112
3388;13502.265407461553;112
3389;13328.24001068355;112
3390;13395.188787359262;110
3391;13581.896616766671;113
3392;13213.1169173613;107
3393;13170.749248488395;108
3394;13529.11862201372;113
3395;13175.209034913638;113
3396;13368.459701811047;113
3397;13588.224683841358;115
3398;13056.470304446135;106
3399;13254.544454208944;109
3400;13292.017388677134;110
3401;13197.7061602992;107
3402;13323.477020009632;110
3403;13269.174168850372;108
3404;13308.432061653752;108
3405;13251.085167182871;114
3406;13198.050990689522;108
3407;13587.398048898647;115
3408;13416.947833651202;116
3409;13070.79121440175;108
3410;13043.922668573216;106
3411;13142.452864931416;106
3412;12943.149452515652;106
3413;13168.998691808623;110
3414;12992.746776255375;107
3415;13052.41460940283;106
3416;13226.698768752474;110
3417;12892.32843821954;107
3418;12702.538660812814;106
3419;12868.452452729065;109
3420;13233.963058222604;112
3421;13043.918665530684;110
3422;13179.837741454423;109
3423;13150.797265843696;109
3424;13150.48734014061;109
3425;13351.870477825909;111
3426;13326.639326572651;111
3427;13286.05615069139;112
3428;13266.225767062502;111
3429;12685.461785753143;110
3430;12670.73785333234;109
3431;12209.796359018654;107
3432;12523.191571271522;109
3433;13154.837914799993;117
3434;12862.228165600329;111
3435;13483.456185092313;124
3436;12989.895247631146;112
3437;13291.602074805229;117
3438;13252.691649851902;113
3439;13623.09945849812;114
3440;13226.430920864112;114
3441;13469.112994413164;112
3442;13073.466293061007;109
3443;13095.881321003419;105
3444;13418.756875039784;109
3445;13338.774503763756;114
3446;13294.618168535571;111
3447;13196.423622012422;107
3448;13217.094565369895;108
3449;13166.452739753364;107
3450;13140.748185781988;106
3451;13638.414220989469;112
3452;13140.748185781988;106
3453;13127.893416319643;109
3454;13116.736487646516;109
3455;13357.07412023286;107
3456;13069.828741695748;106
3457;13151.041862570964;105
3458;13311.407497582526;107
3459;13165.344538167954;105
3460;13382.448627404507;109
3461;13322.328158421242;106
3462;13390.234659889573;106
3463;13151.041862570964;105
3464;13226.26357068011;108
3465;13151.041862570964;105
3466;13151.041862570964;105
3467;13151.041862570964;105
3468;13151.041862570964;105
3469;13060.666156403395;108
3470;13322.328158421242;106
3471;13356.561753253076;107
3472;13246.977835546591;106
3473;13151.041862570964;105
3474;13259.910557602925;106
3475;13151.041862570964;105
3476;13310.274346812534;107
3477;13311.407497582526;107
3478;13322.328158421242;106
3479;13356.561753253076;107
3480;13455.41645607313;107
3481;13322.328158421242;106
3482;13322.328158421242;106
3483;13356.561753253076;107
3484;13322.328158421242;106
3485;13008.297156238428;105
3486;13163.785738905934;105
3487;13398.320326027439;107
3488;13274.363949746603;106
3489;13322.328158421242;106
3490;13285.224504056849;106
3491;13119.918894417884;107
3492;13302.619703436952;106
3493;13322.328158421242;106
3494;13322.328158421242;106
3495;13322.328158421242;106
3496;13251.607292889734;106
3497;13420.809173477946;106
3498;13301.638236296587;106
3499;13147.578622940702;105
3500;13299.784787666535;106
3501;13322.328158421242;106
3502;13271.167028736001;107
3503;13301.436141372522;106
3504;13112.165283365674;105
3505;13322.328158421242;106
3506;13322.328158421242;106
3507;13322.328158421242;106
3508;13322.328158421242;106
3509;13322.328158421242;106
3510;13322.328158421242;106
3511;13322.328158421242;106
3512;13322.328158421242;106
3513;13290.251207492289;106
3514;13322.328158421242;106
3515;13322.328158421242;106
3516;13215.376327633921;106
3517;13322.328158421242;106
3518;13322.328158421242;106
3519;13251.039192512519;106
3520;13322.328158421242;106
3521;13186.358525823862;106
3522;13322.322846698005;106
3523;13322.328158421242;106
3524;13260.98664202917;106
3525;13218.531860934225;106
3526;13322.328158421242;106
3527;13322.328158421242;106
3528;13164.345088960687;105
3529;13322.328158421242;106
3530;13322.328158421242;106
3531;13302.468404661005;106
3532;13274.558742623405;106
3533;13392.252373551848;107
3534;13322.328158421242;106
3535;13322.328158421242;106
3536;13322.328158421242;106
3537;13322.328158421242;106
3538;13112.165283365674;105
3539;13220.00689216459;107
3540;13322.328158421242;106
3541;13322.328158421242;106
3542;13322.328158421242;106
3543;13322.328158421242;106
3544;13322.328158421242;106
3545;13322.328158421242;106
3546;13152.985385012607;105
3547;13251.039192512519;106
3548;13322.328158421242;106
3549;13302.491048029091;106
3550;13106.715823818777;105
3551;13322.328158421242;106
3552;13301.477618533625;106
3553;13106.651386300638;105
3554;13422.02281282774;107
3555;13322.328158421242;106
3556;13322.328158421242;106
3557;13322.328158421242;106
3558;13322.328158421242;106
3559;13302.468404661005;106
3560;13289.892725164986;107
3561;13301.477618533625;106
3562;13322.328158421242;106
3563;13306.678563576475;106
3564;13322.328158421242;106
3565;13301.477185348873;106
3566;13260.642833672648;107
3567;13308.694348684738;108
3568;13322.328158421242;106
3569;13322.328158421242;106
3570;13322.328158421242;106
3571;13251.039192512519;106
3572;13322.328158421242;106
3573;13109.881485091057;105
3574;13253.432951031036;106
3575;13300.012436942894;106
3576;13243.646806550381;106
3577;13322.328158421242;106
3578;13322.328158421242;106
3579;13322.328158421242;106
3580;13322.328158421242;106
3581;13322.328158421242;106
3582;13205.815190378175;106
3583;13267.605820125762;106
3584;13301.470595786994;106
3585;13289.104632658524;106
3586;13120.222201774211;105
3587;13322.328158421242;106
3588;13322.328158421242;106
3589;13322.328158421242;106
3590;13322.328158421242;106
3591;13322.328158421242;106
3592;13322.328158421242;106
3593;13262.865618043557;106
3594;13433.866845746603;107
3595;13322.328158421242;106
3596;13276.938186044681;108
3597;13322.328158421242;106
3598;13185.664472445684;107
3599;13357.555830627056;109
3600;13322.328158421242;106
3601;13301.46099734694;106
3602;13420.326723538328;107
3603;13322.328158421242;106
3604;13212.293956605266;106
3605;13384.0229621077;108
3606;13111.816021475277;105
3607;13303.590011757735;108
3608;13184.940329428873;106
3609;13301.465122930511;106
3610;13132.265595178502;105
3611;13322.328158421242;106
3612;13322.328158421242;106
3613;13289.104632658524;106
3614;13268.548682051232;106
3615;13322.328158421242;106
3616;13322.328158421242;106
3617;13277.42656302022;108
3618;13204.297074326501;106
3619;13222.116457595057;106
3620;13322.328158421242;106
3621;13266.81062780336;106
3622;13389.658475715447;108
3623;13357.030543860592;107
3624;13322.328158421242;106
3625;13322.328158421242;106
3626;13322.328158421242;106
3627;13299.71336260221;106
3628;13285.80765585158;106
3629;13288.769873766598;106
3630;13322.328158421242;106
3631;13169.865099021465;109
3632;13418.083267053244;109
3633;13350.032907455754;112
3634;13463.790740300503;109
3635;13420.23915177626;107
3636;13420.23915177626;107
3637;13481.459772485718;108
3638;13399.55564908887;107
3639;13420.23915177626;107
3640;13419.583054575725;108
3641;13420.23915177626;107
3642;13420.23915177626;107
3643;13420.23915177626;107
3644;13498.803423385501;108
3645;13464.678553509531;108
3646;13420.23915177626;107
3647;13420.23915177626;107
3648;13420.23915177626;107
3649;13420.23915177626;107
3650;13420.23915177626;107
3651;13484.874649189964;108
3652;13589.214856726205;109
3653;13265.92229507644;106
3654;13111.866656016531;107
3655;13420.23915177626;107
3656;13346.045019062478;107
3657;13456.620941144407;107
3658;13429.601718461261;111
3659;13420.23915177626;107
3660;13482.504524965567;109
3661;13400.979694702726;107
3662;13420.23915177626;107
3663;13420.23915177626;107
3664;13381.266985109558;107
3665;13509.188606443933;109
3666;13444.145040337273;110
3667;13442.308496977112;108
3668;13387.888825683676;108
3669;13413.246910541804;109
3670;13491.494759168649;108
3671;13395.067712662378;108
3672;13466.057149240152;108
3673;13437.5784441165;111
3674;13390.578686289706;108
3675;13491.494759168649;108
3676;13362.493204924871;108
3677;13491.494759168649;108
3678;13502.369954864142;109
3679;13491.494759168649;108
3680;13515.236571224425;109
3681;13381.266985109558;107
3682;13356.35354841396;108
3683;13455.858735400272;108
3684;13427.140419057028;108
3685;13441.97532316523;109
3686;13462.993003863416;108
3687;13462.072354022412;108
3688;13462.993003863416;108
3689;13315.572681361198;109
3690;13462.993003863416;108
3691;13146.212344861238;106
3692;13511.78118180765;109
3693;13384.853329913538;108
3694;13496.702667019415;111
3695;13567.364158923088;111
3696;13342.19371496662;108
3697;13491.494759168649;108
3698;13466.323405587646;108
3699;13491.494759168649;108
3700;13491.494759168649;108
3701;13491.494759168649;108
3702;13491.494759168649;108
3703;13499.994805315544;108
3704;13419.722548888112;109
3705;13432.664126747588;108
3706;13429.631592930864;108
3707;13325.565532423765;107
3708;13531.200017781948;109
3709;13356.873005296813;108
3710;13491.494759168649;108
3711;13491.494759168649;108
3712;13316.928273103129;108
3713;13491.494759168649;108
3714;13426.79298928554;108
3715;13357.658251917232;110
3716;13279.407549717958;108
3717;13491.494759168649;108
3718;13427.137074203758;108
3719;13491.494759168649;108
3720;13472.158259345515;108
3721;13491.494759168649;108
3722;13491.494759168649;108
3723;13491.494759168649;108
3724;13491.494759168649;108
3725;13491.494759168649;108
3726;13491.494759168649;108
3727;13343.868955473157;110
3728;13440.40977505861;108
3729;13491.494759168649;108
3730;13500.131115458706;108
3731;13491.494759168649;108
3732;13491.494759168649;108
3733;13491.494759168649;108
3734;13333.907836710754;110
3735;13491.494759168649;108
3736;13491.494759168649;108
3737;13491.494759168649;108
3738;13513.91800514426;111
3739;13512.379984563328;108
3740;13513.80448311719;108
3741;13470.680846966521;110
3742;13491.494759168649;108
3743;13491.494759168649;108
3744;13491.494759168649;108
3745;13341.388484252026;108
3746;13434.366425979379;108
3747;13551.417199263582;109
3748;13381.142852692788;108
3749;13341.4226364867;108
3750;13407.131887797903;108
3751;13404.104070386737;108
3752;13401.81565002288;108
3753;13470.579854389378;108
3754;13388.749522184684;110
3755;13384.651923236119;108
3756;13401.565189020024;108
3757;13491.494759168649;108
3758;13419.42778350866;109
3759;13304.589557338888;110
3760;13435.432163779691;108
3761;13339.33255494954;108
3762;13491.494759168649;108
3763;13491.494759168649;108
3764;13491.494759168649;108
3765;13441.278762764365;110
3766;13491.494759168649;108
3767;13491.494759168649;108
3768;13491.494759168649;108
3769;13382.720783523324;108
3770;13380.757368590772;108
3771;13340.515301134228;109
3772;13497.327450049017;111
3773;13432.664126747588;108
3774;13338.162784174607;108
3775;13330.066542141292;107
3776;13375.730070235659;108
3777;13491.494759168649;108
3778;13493.826771542428;110
3779;13395.334847858037;112
3780;13491.494759168649;108
3781;13491.494759168649;108
3782;13426.287258420141;110
3783;13491.494759168649;108
3784;13491.494759168649;108
3785;13471.692086293853;108
3786;13491.494759168649;108
3787;13472.177730823896;108
3788;13491.494759168649;108
3789;13437.207689729066;110
3790;13390.578686289706;108
3791;13491.494759168649;108
3792;13441.827636363822;108
3793;13424.61029518797;111
3794;13491.494759168649;108
3795;13337.753569337363;109
3796;13491.494759168649;108
3797;13491.494759168649;108
3798;13491.494759168649;108
3799;13459.073425268818;108
3800;13491.494759168649;108
3801;13402.590864552609;108
3802;13491.494759168649;108
3803;13381.617892671022;108
3804;13491.494759168649;108
3805;13491.494759168649;108
3806;13372.906844102017;108
3807;13491.494759168649;108
3808;13436.04802951226;109
3809;13569.671106575031;109
3810;13491.494759168649;108
3811;13491.494759168649;108
3812;13430.215935935375;108
3813;13391.715945122916;108
3814;13430.117064903377;109
3815;13491.494759168649;108
3816;13384.218857480068;108
3817;13352.131229732773;109
3818;13484.42564477546;111
3819;13491.494759168649;108
3820;13491.494759168649;108
3821;13491.494759168649;108
3822;13491.494759168649;108
3823;13491.494759168649;108
3824;13491.494759168649;108
3825;13578.475399217443;109
3826;13491.494759168649;108
3827;13491.494759168649;108
3828;13491.494759168649;108
3829;13491.494759168649;108
3830;13341.39918461084;108
3831;13457.04844885069;108
3832;13293.084633999202;108
3833;13352.73236189007;107
3834;13367.781324519248;108
3835;13211.22009440121;108
3836;13491.494759168649;108
3837;13491.494759168649;108
3838;13491.494759168649;108
3839;13477.860949432144;110
3840;13491.494759168649;108
3841;13378.365218284778;108
3842;13439.505597952508;108
3843;13353.507526842726;109
3844;13356.571454160556;108
3845;13407.482712873665;108
3846;13491.494759168649;108
3847;13474.910463702787;108
3848;13491.494759168649;108
3849;13491.494759168649;108
3850;13491.494759168649;108
3851;13491.494759168649;108
3852;13482.23075787157;111
3853;13472.403369445774;108
3854;13491.494759168649;108
3855;13491.494759168649;108
3856;13491.494759168649;108
